,Title,DOI,Author
7042,The development of a new methodology to interpret run of river salinity data to assess salt inflow to the River Murray,10.7158/W12-031.2013.17.1,Burnell R.
7043,Seasonal cycles in radium and barium within a subterranean estuary: Implications for groundwater derived chemical fluxes to surface waters,10.1016/j.gca.2013.05.034,Gonneea M.E.
7044,Tourism's nitrogen footprint on a Mesoamerican coral reef,10.1007/s00338-013-1040-2,Baker D.
7045,Short-term changes in specific conductivity in Polish coastal lakes (Baltic Sea basin),10.5697/oc.55-3.639,Cieśliński R.
7046,Effect of operating conditions on the treatment of brackish groundwater by electrodialysis,10.1080/19443994.2013.768405,Min J.H.
7047,"Impact of seawater on distribution of fluoride and other ions in groundwater of diplo area, thar desert Pakistan",10.2175/106143013X13698672321382,Rafique T.
7048,"Ground-truthing electrical resistivity methods in support of submarine groundwater discharge studies: Examples from Hawaii, Washington, and California",10.4133/sageep2013-067.1,Johnson C.D.
7049,"The southeast Florida coastal zone (SFCZ): A cascade of natural, biological, and human-induced hazards",10.1007/978-94-007-5234-4_1,Finkl C.W.
7050,"Using geophysics to map areas of potential groundwater discharge into Ringkøbing Fjord, Denmark",10.1190/tle32070792.1,Kinnear J.A.
7051,"Accumulation and transport of ammonium in aquitards in the Pearl River Delta (China) in the last 10,000 years: Conceptual and numerical models",10.1007/s10040-013-0976-1,Wang X.S.
7052,"Groundwater quality assessment of the Limnos Island volcanic aquifers, Greece",10.2175/106143012X13373575831439,Panagopoulos G.
7053,Numerical modelling of seawater intrusion in Shenzhen (China) using a 3D density-dependent model including tidal effects,10.1007/s12040-013-0273-3,Lu W.
7054,"Application and evaluation of electromagnetic methods for imaging saltwater intrusion in coastal aquifers: Seaside groundwater basin, California",10.1190/GEO2012-0004.1,Nenna V.
7055,Evaluation of factors influencing the groundwater chemistry in a small tropical Island of Malaysia,10.3390/ijerph10051861,Umar Kura N.
7056,Saltwater intrusion and recirculation of seawater at a coastal boundary,10.1061/(asce)he.1943-5584.0000594,Motz L.H.
7057,An integrated study of spatial multicriteria analysis and mathematical modelling for managed aquifer recharge site suitability mapping and site ranking at Northern Gaza coastal aquifer,10.1016/j.jenvman.2013.03.023,Rahman M.A.
7058,Transport of pesticides and artificial tracers in vertical-flow lab-scale wetlands,10.1002/wrcr.20080,Durst R.
7059,Tipping points for seawater intrusion in coastal aquifers under rising sea level,10.1088/1748-9326/8/1/014001,Mazi K.
7060,Drinking water supply by reverse osmosis plants: Three years of experience at El Prat de Llobregat Municipality,10.1080/19443994.2012.704728,Sanz J.
7061,"On the estimation of the maximum depth of investigation of transient electromagnetic soundings: The case of the Vizcaino transect, Mexico",10.1016/S0016-7169(13)71470-3,Flores C.
7062,"Significance of submarine groundwater discharge in the coastal fluxes of mercury in Hampyeong Bay, Yellow Sea",10.1016/j.chemosphere.2012.11.052,Rahman M.D.M.
7063,Satellite-observed black water events off southwest florida: Implications for coral reef health in the florida keys national marine sanctuary,10.3390/rs5010415,Zhao J.
7064,"Seawater intrusion processes, investigation and management: Recent advances and future challenges",10.1016/j.advwatres.2012.03.004,Werner A.D.
7065,Determining groundwater protection zones for the Quaternary aquifer of northeastern Nile Delta using GIS-based vulnerability mapping,10.1007/s12665-012-1740-x,Elewa H.H.
7066,Identification of hydrogeochemical process linked to marine intrusion induced by pumping of a semiconfined mediterranean coastal aquifer,10.1007/s13762-012-0087-x,Sola F.
7067,Nutrient and phytoplankton analysis of a mediterranean coastal area,10.1007/s00267-012-9986-3,Sebastiá M.
7068,The Benefits of Spatially Targeted Water Level Management for Salinity Reduction in a Coastal Aquifer,10.1007/s11269-012-0175-1,Holman I.P.
7069,Urbanisation and Shallow Groundwater: Predicting Changes in Catchment Hydrological Responses,10.1007/s11269-012-0168-0,Barron O.V.
7070,The Contribution of Groundwater Discharge to Nutrient Exports from a Coastal Catchment: Post-Flood Seepage Increases Estuarine N/P Ratios,10.1007/s12237-012-9561-4,Santos I.R.
7071,A preliminary sub-basin scale evaluation framework of site suitability for onshore aquifer-based CO<inf>2</inf> storage in China,10.1016/j.ijggc.2012.10.012,Wei N.
7072,Loading nutrients from oases to sea on arid watersheds NW Mexico,10.1016/j.jaridenv.2012.09.002,Lechuga-Devéze C.
7073,Vegetation activity monitoring as an indicator of eco-hydrological impacts of extreme events in the southeastern USA,10.1080/01431161.2012.714088,Brun J.
7074,"Effects of Increasing Salinity on Growth Performance, Hemato-biochemical Parameters, and Erythrocyte Structure of Freshwater Gourami (Trichogaster fasciata)",10.4194/AQUAST1466,Uddin M.H.
7075,"Extreme exposure of fluoride and arsenic contamination in shallow coastal aquifers of the Ganges delta, transboundary of the Indo-Bangladesh region",10.1016/j.gsf.2023.101725,Ruidas D.
7076,Climate warming enhances chemical weathering in permafrost-dominated eastern Siberia,10.1016/j.scitotenv.2023.167367,Wang P.
7077,Spatiotemporal-aware machine learning approaches for dissolved oxygen prediction in coastal waters,10.1016/j.scitotenv.2023.167138,Liang W.
7078,Salinity origin in the coastal aquifer of the Southern Venice lowland,10.1016/j.scitotenv.2023.167058,Alessandrino L.
7079,Microplastic pollution in the groundwater under a bedrock island in the South China sea,10.1016/j.envres.2023.117277,Gong X.
7080,Improving nitrate load simulation of the SWAT model in an extensively tile-drained watershed,10.1016/j.scitotenv.2023.166331,Kim J.J.
7081,Assessing vulnerability of coastal aquifer to seawater intrusion using Convolutional Neural Network,10.1016/j.marpolbul.2023.115669,Nadiri A.A.
7082,Dissolved organic matter and nutrient processing in organic-rich subterranean estuaries: Implications for future land use and climate scenarios,10.1016/j.gca.2023.10.025,Adyasari D.
7083,Spatial variation in livelihood security among livestock-based agricultural farming systems in climatically vulnerable Indian Sundarbans,10.1007/s11250-023-03792-0,Mohammad A.
7084,Coastal aquifer water quality for domestic supply of small communities in the semiarid Potiguar - Brazilian Northeast,10.1016/j.jsames.2023.104633,Mélo F.E.L.d.
7085,"Long-term radon-222 (<sup>222</sup>Rn) and hydroclimatic dataset for a coastal estuary, Corpus Christi Bay, Texas",10.1016/j.dib.2023.109651,Wolfe W.W.
7086,Manual Sensitivity Analysis to Enhance a Previously PEST-Calibrated Shallow Aquifer and Aquitard Breach Model,10.1061/JHYEFF.HEENG-5829,Pierce J.
7087,Deterministic factors modulating assembly of groundwater microbial community in a nitrogen-contaminated and hydraulically-connected river-lake-floodplain ecosystem,10.1016/j.jenvman.2023.119210,Qiao Z.
7088,Review of machine learning-based surrogate models of groundwater contaminant modeling,10.1016/j.envres.2023.117268,Luo J.
7089,A multi-step approach to evaluate the sustainable use of groundwater resources for human consumption and agriculture,10.1016/j.jenvman.2023.119041,Bordbar M.
7090,"Multi-dimensional management framework on fresh groundwater lens of Kish Island in the Persian Gulf, Iran",10.1016/j.jenvman.2023.119032,Hesamfar F.
7091,"Impacts of climate change and coastal salinization on the environmental risk of heavy metal contamination along the odisha coast, India.",10.1016/j.envres.2023.117175,Nayak S.K.
7092,Regional evaluation of groundwater-surface water interactions using a coupled geohydrological model (SWAT+gwflow),10.1016/j.ejrh.2023.101532,Yimer E.A.
7093,A non-Darcy flow based analytical solution for the exit point movement under the wave induced swash condition,10.1016/j.coastaleng.2023.104394,Yang M.
7094,Geochemical behaviors of rare earth elements in granite-hosted geothermal systems in SE China,10.1016/j.geothermics.2023.102826,Zhang F.
7095,Stratified microbial communities in Australia’s only anchialine cave are taxonomically novel and drive chemotrophic energy production via coupled nitrogen-sulphur cycling,10.1186/s40168-023-01633-8,Ghaly T.M.
7096,Divergent responses of native and invasive macroalgae to submarine groundwater discharge,10.1038/s41598-023-40854-7,Donà A.R.
7097,Climate change impacts on groundwater discharge-dependent streamflow in an alpine headwater catchment,10.1016/j.scitotenv.2023.166009,Halloran L.J.S.
7098,Hellenic karst waters: geogenic and anthropogenic processes affecting their geochemistry and quality,10.1038/s41598-023-38349-6,Li Vigni L.
7099,"Geochemistry and assessment of groundwater resource in coastal arid region aquifer (Dahab delta, South Sinai, Egypt)",10.1186/s43088-023-00393-6,Samy A.
7100,"Hydrogeophysical investigation of aquifer parameters and seawater intrusion: a case study from Eastern Mitidja plain, Algeria",10.1007/s40948-023-00610-7,Nemer Z.
7101,Characterization of landslides: a vertical electrical sounding approach,10.1186/s40562-023-00274-x,Christopher W.A.P.P.
7102,Groundwater development and energy utilization of water environment protection based on big data and Internet of Things,10.1016/j.egyr.2023.01.082,You R.
7103,Geochemical processes of phosphorus‑iron on sediment-water interface during discharge of groundwater to freshwater lakes: Kinetic and mechanistic insights,10.1016/j.scitotenv.2023.165962,Wu X.
7104,"Large seasonal and spatial variability in δ<sup>44/40</sup>Ca values in the Godavari River, India: Implications for basalt weathering, groundwater interaction, and carbonate precipitation",10.1016/j.chemgeo.2023.121693,Hishamunda V.
7105,Enhanced biological phosphorus removal systems adapting to seawater intrusion: Impacts of varying carbon source on metabolic adaptation in Candidatus Accumulibacter phosphatis,10.1016/j.cej.2023.146851,Meng Q.
7106,"Chlorination of phenol, bisphenol A, and methylparaben in the presence of bromide: Kinetic simulation and formation of brominated aromatic byproducts",10.1016/j.cej.2023.146667,Zhang J.
7107,Spatio-temporal variability of seawater mixing in the coastal aquifers based on hydrogeochemical fingerprinting and statistical modeling,10.1016/j.jenvman.2023.118937,Kumar P.
7108,Dyke-impounded fresh groundwater resources in coastal and island volcanic aquifers: Learning from the Canary Islands (Spain),10.1016/j.scitotenv.2023.165638,Marazuela M.Á.
7109,Socio-hydrogeological survey and assessment of organic pollutants to highlight and trace back pollution fluxes threatening a coastal groundwater-dependent ecosystem,10.1016/j.scitotenv.2023.165343,Crayol E.
7110,"Demystifying the decadal shift in the extent of groundwater in the coastal aquifers of Gujarat, India: A case of reduced extent but increased magnitude of seawater intrusion",10.1016/j.scitotenv.2023.165451,Kumar M.
7111,"Interaction of focused recharge and deep groundwater discharge near a wetland: A study in the Ordos Basin, China",10.1016/j.jhydrol.2023.130361,Shi J.X.
7112,Simulation of the impact of sea level rise groundwater flooding along the south-eastern coast of India,10.1016/j.uclim.2023.101732,Ramesh K.
7113,A simulation-optimization integrated framework for subsurface air barrier strategies to mitigate seawater intrusion in a 3D coastal aquifer,10.1016/j.jhydrol.2023.130307,Zang Y.
7114,The impact of hydraulic conductivity anisotropy on the effectiveness of subsurface dam,10.1016/j.jhydrol.2023.130360,Zheng T.
7115,Application of radium isotopes to estimate seawater intrusion rate in coastal aquifers,10.1016/j.apgeochem.2023.105816,Zhang Z.
7116,Anthropogenic As pollution mediated by submarine groundwater discharge in a marine ranch,10.1016/j.marpolbul.2023.115681,Wang X.
7117,Seawater intrusion assessment along the Volturno River (Italy) via numerical modeling and spectral analysis,10.1016/j.jhydrol.2023.130289,Gaiolini M.
7118,Hydrogeological characteristics and water chemistry in a coastal aquifer of Korea: implications for land subsidence,10.1007/s10661-023-11926-y,Jang J.
7119,Vertical leaching of paleo-saltwater in a coastal aquifer–aquitard system of the Pearl River Delta,10.1016/j.jhydrol.2023.130168,Yu S.
7120,The hidden impact of seafood processing on coastal aquifers: Hydrogeochemistry and water quality assessment,10.1016/j.marpolbul.2023.115611,Mohanadas M.
7121,Identifying intermittent river sections with similar hydrology using remotely sensed metrics,10.1016/j.jhydrol.2023.130266,Tayer T.C.
7122,Effects of regional groundwater discharge on transverse hyporheic exchange in compound channels,10.1016/j.advwatres.2023.104543,Wang N.
7123,"Imaging seawater flow in porous media under climate change water stress using geophysics: a case study of Menzel Horr coastline in Northeastern Tunisia, Mediterranean basin",10.1007/s12665-023-11199-1,Ayari S.
7124,The influence of the 2022 extreme drought on groundwater hydrodynamics in the floodplain wetland of Poyang Lake using a modeling assessment,10.1016/j.jhydrol.2023.130194,Chen J.
7125,"Land cover change assessment using random forest and CA markov from remote sensing images in the protected forest of South Malang, Indonesia",10.1016/j.rsase.2023.101061,Purwanto 
7126,A multi-tracer approach to quantifying groundwater discharge in flat areas,10.1016/j.gsd.2023.101018,Martinez D.E.
7127,Efficient representation of transient tidal overheight in a coastal groundwater flow model using a phase-averaged tidal boundary condition,10.1016/j.advwatres.2023.104538,Haehnel P.
7128,"Hydrochemical characterizations and groundwater quality assessment in the coastal region of the Jiaodong peninsula, North China",10.1016/j.marpolbul.2023.115596,Gao Z.
